2,	5,	10,	16,	2,	2013,	3.52,	1.71,	495,	856
1,	2,	5,	4,	10,	2019,	9.18,	1.97,	308,	469
1,	2,	9,	2,	11,	2020,	3.5,	2.09,	402,	608
3,	2,	13,	13,	4,	2019,	2.7,	2.14,	257,	0
2,	2,	5,	13,	12,	2011,	3.53,	2.14,	419,	865
3,	3,	5,	14,	12,	2017,	3.37,	2.7,	411,	870
1,	2,	1,	3,	9,	2000,	2.45,	3.31,	305,	0
3,	4,	5,	14,	1,	2000,	3.48,	1.63,	412,	874
3,	4,	11,	15,	11,	2011,	3.74,	1.91,	374,	633
2,	4,	10,	7,	11,	2005,	4.8,	2.15,	390,	605
1,	1,	9,	7,	12,	2004,	3.69,	2.76,	370,	1007
1,	5,	9,	5,	9,	2006,	2.5,	3.6,	264,	0
3,	1,	10,	19,	8,	2001,	2.29,	3.16,	120,	0
2,	1,	4,	18,	2,	2011,	3.32,	1.42,	467,	880
1,	1,	13,	2,	10,	2016,	2.7,	1.86,	312,	506
3,	1,	13,	18,	4,	2015,	3.4,	2.44,	251,	0
1,	2,	8,	13,	9,	2004,	2.33,	3.77,	259,	0
1,	3,	6,	14,	11,	2018,	3.24,	1.87,	405,	568
2,	4,	13,	11,	6,	2009,	1.69,	2.7,	108,	0
3,	4,	5,	12,	6,	2018,	2.67,	2.51,	108,	0
1,	2,	3,	8,	7,	2018,	2.97,	5.22,	64,	0
1,	4,	13,	15,	11,	2003,	3.67,	1.84,	369,	558
3,	3,	15,	6,	11,	2004,	3.42,	1.62,	399,	614
2,	5,	11,	2,	2,	2017,	2.84,	1.79,	446,	895
3,	4,	7,	1,	4,	2008,	3.32,	2.49,	234,	0
3,	3,	11,	8,	10,	2002,	8.16,	2.31,	301,	484
1,	1,	2,	15,	7,	2009,	2.63,	5.04,	64,	0
3,	4,	15,	5,	12,	2015,	3.83,	2.45,	387,	861
3,	3,	11,	5,	7,	2002,	1.72,	5.5,	89,	0
1,	4,	11,	9,	6,	2015,	2.58,	3.05,	103,	0
1,	1,	12,	15,	4,	2004,	3.43,	1.65,	230,	0
2,	1,	13,	2,	3,	2006,	3.27,	2.05,	246,	807
2,	3,	6,	13,	4,	2020,	2.58,	2.09,	243,	0
1,	1,	8,	17,	12,	2001,	3.28,	2.13,	425,	1027
2,	3,	11,	8,	4,	2005,	3.49,	1.66,	215,	0
2,	1,	3,	11,	11,	2001,	3.61,	1.33,	350,	639
3,	3,	10,	6,	10,	2013,	3.06,	1.87,	339,	447
3,	1,	1,	6,	8,	2000,	1.77,	3.37,	145,	0
3,	3,	9,	13,	8,	2000,	1.71,	2.98,	96,	0
3,	4,	7,	15,	5,	2013,	2.3,	2.53,	237,	0
2,	2,	6,	9,	9,	2015,	2.53,	3.25,	253,	0
3,	2,	10,	18,	2,	2005,	3.62,	1.74,	442,	802
1,	2,	11,	10,	5,	2006,	2.27,	2.2,	231,	0
1,	5,	15,	18,	1,	2007,	3.14,	1.54,	447,	927
3,	5,	4,	19,	8,	2015,	1.99,	2.88,	136,	0
1,	1,	12,	16,	3,	2001,	2.67,	2.29,	249,	812
2,	2,	10,	20,	1,	2006,	3.81,	1.45,	399,	805
3,	3,	14,	9,	12,	2002,	3.3,	2.43,	425,	955
2,	4,	12,	15,	8,	2007,	1.57,	3.01,	127,	0
2,	3,	9,	5,	3,	2020,	3.41,	2.22,	251,	780
3,	3,	4,	13,	4,	2013,	3.34,	2.36,	112,	0
2,	3,	6,	3,	10,	2012,	2.84,	1.71,	301,	469
1,	3,	1,	17,	12,	2006,	2.93,	2.71,	408,	974
2,	1,	10,	6,	9,	2010,	2.04,	3.32,	266,	0
3,	3,	8,	8,	12,	2020,	3.74,	2.93,	400,	933
3,	2,	9,	2,	4,	2004,	3.27,	2.09,	265,	0
3,	4,	3,	5,	7,	2004,	2.21,	5.24,	79,	0
3,	5,	3,	20,	8,	2001,	1.86,	3.46,	112,	0
2,	3,	15,	15,	11,	2004,	3.11,	1.71,	402,	581
1,	1,	12,	12,	12,	2019,	3.26,	2.54,	423,	861
1,	2,	14,	20,	11,	2001,	2.81,	1.98,	338,	620
2,	2,	1,	18,	6,	2021,	3.26,	2.55,	85,	0
2,	1,	15,	3,	11,	2011,	3.04,	1.54,	364,	617
3,	4,	13,	17,	2,	2011,	3.18,	2.29,	486,	842
1,	2,	13,	4,	3,	2015,	2.99,	1.71,	265,	752
1,	3,	5,	18,	3,	2005,	2.66,	8.45,	285,	702
1,	5,	3,	4,	7,	2002,	2.81,	5.16,	54,	0
1,	4,	7,	15,	5,	2016,	2.94,	2.41,	224,	0
3,	4,	9,	11,	5,	2010,	2.12,	2.56,	236,	0
3,	3,	7,	8,	5,	2017,	2.3,	2.77,	205,	0
3,	2,	13,	9,	7,	2018,	2.65,	5.79,	72,	0
3,	5,	15,	14,	4,	2020,	3.08,	2.36,	223,	0
2,	1,	9,	18,	1,	2009,	3.72,	1.07,	447,	766
1,	3,	8,	12,	3,	2015,	2.89,	2.39,	250,	767
3,	4,	15,	7,	7,	2004,	2.29,	5.05,	81,	0
2,	4,	6,	18,	11,	2004,	3.6,	1.77,	386,	589
1,	4,	11,	1,	12,	2006,	3.31,	2.11,	443,	866
3,	4,	4,	18,	5,	2019,	2.16,	2.09,	229,	0
2,	5,	8,	7,	12,	2014,	3.35,	2.42,	376,	996
2,	2,	11,	16,	5,	2009,	2.4,	2.81,	224,	0
2,	3,	9,	3,	1,	2018,	3.42,	1.07,	374,	863
2,	4,	6,	3,	1,	2005,	3.49,	1.79,	402,	807
2,	5,	10,	19,	9,	2018,	2.17,	4.16,	302,	0
2,	4,	9,	15,	9,	2012,	2.07,	4.13,	268,	0
2,	4,	9,	18,	9,	2001,	2.54,	3.74,	298,	0
1,	5,	15,	13,	10,	2015,	3.22,	2.03,	302,	448
2,	1,	9,	8,	2,	2020,	2.8,	0.62,	460,	857
3,	1,	9,	9,	6,	2019,	3.46,	2.91,	107,	0
2,	5,	11,	11,	6,	2002,	2.63,	3.37,	101,	0
1,	5,	9,	7,	5,	2011,	2.95,	2.03,	224,	0
1,	1,	4,	14,	1,	2003,	3.45,	1.37,	405,	859
1,	5,	4,	1,	3,	2014,	2.69,	2.11,	266,	721
2,	1,	7,	4,	4,	2017,	3.47,	1.66,	245,	0
1,	4,	6,	10,	10,	2009,	3.3,	1.81,	357,	496
3,	1,	10,	4,	7,	2007,	2.54,	1.82,	70,	0
2,	5,	11,	7,	4,	2002,	2.68,	2.18,	253,	0
1,	2,	5,	11,	7,	2013,	2.24,	5.0,	58,	0
3,	2,	5,	10,	11,	2000,	3.42,	1.96,	395,	599
2,	4,	14,	15,	12,	2014,	3.66,	2.67,	440,	916
3,	1,	8,	6,	2,	2011,	3.35,	1.98,	454,	803
1,	1,	8,	20,	9,	2015,	3.68,	3.34,	258,	0
1,	4,	5,	19,	8,	2002,	2.34,	2.61,	109,	0
3,	4,	13,	19,	6,	2008,	3.3,	2.72,	82,	0
2,	1,	11,	18,	7,	2020,	3.0,	4.99,	90,	0
2,	1,	15,	9,	7,	2004,	2.11,	5.34,	84,	0
1,	5,	11,	13,	1,	2014,	3.79,	1.95,	375,	855
1,	3,	11,	2,	12,	2011,	2.9,	2.63,	368,	958
2,	4,	1,	9,	11,	2011,	3.58,	2.15,	338,	653
2,	5,	1,	8,	5,	2003,	2.73,	2.81,	223,	0
2,	1,	12,	5,	3,	2014,	3.13,	2.17,	273,	745
2,	2,	2,	8,	8,	2001,	1.58,	3.19,	130,	0
2,	5,	4,	6,	2,	2017,	5.78,	2.24,	439,	877
3,	4,	5,	20,	3,	2003,	3.09,	2.23,	276,	768
2,	3,	10,	4,	6,	2008,	2.51,	2.81,	117,	0
2,	5,	2,	1,	9,	2009,	2.3,	4.0,	260,	0
3,	2,	7,	2,	4,	2005,	2.99,	1.81,	262,	0
3,	4,	2,	14,	4,	2003,	3.15,	2.09,	218,	0
3,	2,	3,	12,	1,	2014,	3.93,	1.39,	397,	860
2,	3,	2,	16,	4,	2007,	3.22,	1.66,	255,	0
2,	3,	12,	13,	5,	2021,	2.15,	2.51,	229,	0
2,	5,	1,	18,	7,	2012,	2.47,	5.8,	79,	0
1,	4,	9,	12,	10,	2019,	2.75,	2.43,	301,	461
2,	2,	15,	10,	2,	2009,	2.88,	1.63,	470,	818
1,	2,	15,	1,	9,	2012,	2.34,	3.33,	257,	0
1,	2,	13,	2,	1,	2013,	3.9,	1.04,	413,	943
1,	5,	7,	1,	2,	2021,	3.64,	1.5,	432,	882
3,	1,	14,	5,	4,	2021,	2.66,	2.01,	231,	0
1,	4,	15,	13,	6,	2000,	3.16,	3.29,	102,	0
2,	2,	12,	14,	4,	2010,	3.32,	1.73,	253,	0
2,	4,	12,	8,	5,	2001,	2.13,	2.68,	238,	0
2,	2,	13,	9,	1,	2014,	3.83,	1.61,	414,	918
2,	5,	2,	3,	3,	2021,	3.27,	1.57,	286,	806
3,	2,	4,	20,	11,	2020,	3.42,	1.6,	339,	652
3,	2,	10,	4,	3,	2005,	3.33,	2.18,	259,	806
1,	1,	10,	12,	2,	2011,	2.99,	1.96,	441,	934
2,	2,	3,	4,	6,	2016,	4.91,	3.1,	111,	0
2,	5,	11,	8,	5,	2017,	2.11,	2.15,	230,	0
2,	2,	7,	13,	10,	2006,	2.97,	1.88,	321,	662
3,	3,	14,	15,	5,	2002,	2.07,	2.28,	229,	0
2,	4,	3,	8,	2,	2013,	3.16,	2.13,	462,	903
2,	2,	9,	9,	4,	2020,	3.35,	1.93,	232,	0
2,	4,	14,	1,	2,	2016,	3.07,	1.94,	487,	807
1,	4,	1,	13,	9,	2002,	2.29,	3.72,	274,	0
1,	5,	2,	3,	8,	2004,	2.4,	3.1,	131,	0
1,	1,	5,	10,	11,	2003,	2.84,	1.81,	344,	651
3,	1,	8,	13,	3,	2007,	3.29,	1.61,	239,	811
2,	3,	14,	19,	10,	2015,	2.6,	2.21,	314,	453
2,	2,	3,	10,	11,	2012,	3.45,	1.23,	407,	616
3,	1,	3,	16,	11,	2004,	3.71,	1.64,	407,	574
3,	1,	9,	5,	5,	2021,	2.69,	2.13,	199,	0
1,	3,	14,	5,	2,	2004,	3.46,	1.37,	449,	908
2,	3,	8,	2,	4,	2009,	3.41,	2.31,	264,	0
3,	4,	11,	10,	5,	2017,	2.08,	2.44,	233,	0
2,	3,	6,	19,	6,	2015,	2.84,	2.94,	114,	0
2,	3,	11,	20,	7,	2007,	3.06,	5.03,	89,	0
1,	1,	11,	9,	6,	2003,	2.88,	3.13,	72,	0
2,	4,	3,	16,	10,	2021,	3.2,	2.08,	344,	469
1,	5,	2,	15,	4,	2014,	2.92,	1.86,	250,	0
2,	3,	15,	3,	12,	2009,	3.84,	2.32,	410,	948
2,	1,	15,	18,	5,	2013,	2.54,	2.36,	227,	0
2,	2,	9,	12,	2,	2016,	3.09,	1.54,	441,	848
3,	1,	7,	17,	2,	2014,	3.28,	2.05,	445,	813
2,	5,	10,	18,	6,	2008,	3.04,	2.74,	88,	0
3,	5,	3,	5,	11,	2015,	3.52,	1.61,	361,	623
2,	3,	4,	20,	8,	2000,	2.34,	2.73,	134,	0
2,	1,	13,	16,	4,	2012,	3.05,	1.6,	264,	0
2,	3,	2,	13,	10,	2002,	3.07,	1.85,	320,	487
1,	3,	3,	17,	7,	2005,	2.91,	4.99,	53,	0
3,	1,	14,	4,	12,	2017,	3.69,	2.64,	442,	861
2,	5,	2,	13,	3,	2013,	3.28,	1.93,	247,	734
2,	3,	3,	16,	3,	2004,	2.52,	2.23,	244,	795
3,	2,	4,	8,	10,	2009,	2.73,	2.35,	339,	486
3,	4,	10,	15,	10,	2004,	2.81,	2.11,	359,	466
1,	4,	1,	11,	8,	2006,	1.79,	3.04,	137,	0
2,	5,	10,	9,	9,	2013,	2.76,	4.1,	267,	0
2,	2,	13,	8,	9,	2007,	2.41,	3.76,	292,	0
3,	4,	7,	8,	3,	2001,	2.63,	1.51,	254,	802
1,	4,	3,	10,	9,	2014,	2.73,	3.65,	272,	0
1,	4,	6,	16,	7,	2001,	2.21,	5.7,	55,	0
3,	3,	11,	12,	7,	2019,	2.97,	5.26,	84,	0
1,	1,	6,	19,	12,	2011,	3.62,	2.94,	438,	646
2,	4,	4,	3,	7,	2010,	2.13,	5.74,	71,	0
3,	3,	13,	12,	1,	2006,	3.51,	1.92,	439,	888
2,	1,	11,	7,	2,	2005,	3.37,	1.49,	200,	933
1,	3,	9,	10,	4,	2004,	2.73,	1.56,	251,	0
2,	4,	13,	20,	8,	2005,	2.47,	3.16,	103,	0
1,	3,	3,	10,	7,	2002,	2.54,	5.47,	56,	0
3,	4,	10,	12,	7,	2005,	2.96,	5.06,	56,	0
3,	3,	3,	19,	4,	2007,	3.11,	1.63,	219,	0
3,	2,	7,	17,	1,	2008,	3.1,	1.5,	389,	924
1,	5,	14,	10,	7,	2011,	2.33,	5.67,	66,	0
1,	5,	9,	5,	12,	2010,	3.22,	2.73,	410,	926
2,	4,	9,	4,	3,	2003,	2.72,	1.75,	264,	770
1,	5,	6,	9,	3,	2017,	3.47,	1.92,	240,	753
2,	1,	7,	6,	9,	2016,	2.12,	3.82,	287,	0
1,	3,	14,	2,	12,	2004,	3.86,	2.65,	402,	1001
2,	2,	10,	7,	10,	2019,	3.06,	1.72,	350,	443
1,	2,	10,	1,	9,	2002,	2.6,	3.75,	296,	0
2,	3,	2,	20,	12,	2001,	3.65,	2.96,	445,	994
1,	2,	11,	4,	1,	2005,	3.28,	1.25,	404,	936
1,	4,	9,	20,	8,	2002,	2.22,	3.34,	99,	1429
1,	5,	1,	20,	5,	2010,	2.69,	2.41,	222,	0
3,	5,	5,	20,	5,	2002,	2.43,	2.16,	211,	0
2,	1,	10,	3,	1,	2009,	3.46,	1.96,	390,	834
3,	1,	14,	9,	2,	2005,	3.28,	1.4,	427,	879
2,	2,	12,	16,	8,	2005,	1.73,	2.62,	127,	0
2,	3,	7,	9,	8,	2014,	1.63,	3.49,	117,	0
1,	1,	14,	17,	12,	2005,	3.53,	2.12,	414,	864
3,	1,	5,	20,	11,	2011,	2.9,	1.5,	359,	586
1,	3,	2,	1,	9,	2016,	1.84,	2.23,	305,	0
1,	2,	8,	14,	8,	2006,	2.47,	3.35,	139,	0
3,	1,	6,	16,	8,	2006,	1.65,	2.61,	104,	0
1,	1,	2,	13,	11,	2019,	2.88,	2.03,	350,	656
2,	5,	4,	5,	9,	2009,	2.73,	3.39,	275,	0
3,	4,	11,	11,	1,	2010,	3.33,	1.85,	385,	940
2,	4,	9,	18,	9,	2001,	2.26,	4.07,	276,	0
1,	4,	10,	14,	12,	2019,	3.61,	2.9,	430,	900
2,	4,	4,	7,	9,	2014,	2.38,	4.15,	284,	0
1,	1,	5,	1,	7,	2002,	2.88,	5.14,	69,	0
2,	5,	7,	10,	11,	2007,	3.5,	1.53,	359,	629
2,	3,	11,	15,	5,	2014,	2.57,	2.4,	235,	0
1,	5,	12,	2,	10,	2004,	2.74,	1.69,	323,	475
2,	2,	5,	12,	3,	2004,	3.38,	1.92,	286,	694
2,	5,	11,	19,	7,	2019,	2.16,	5.52,	58,	0
2,	5,	8,	1,	3,	2004,	2.68,	1.89,	250,	723
1,	5,	14,	3,	5,	2014,	2.54,	2.01,	204,	0
3,	3,	1,	18,	4,	2014,	3.18,	1.69,	232,	0
2,	4,	3,	7,	6,	2020,	3.08,	2.87,	79,	0
3,	3,	9,	6,	1,	2011,	3.71,	1.26,	234,	820
1,	3,	6,	11,	2,	2008,	2.94,	2.02,	498,	818
1,	1,	3,	2,	12,	2012,	3.74,	2.29,	413,	975
1,	1,	8,	18,	3,	2007,	3.01,	2.38,	268,	755
1,	4,	8,	16,	1,	2005,	3.44,	1.18,	420,	889
2,	1,	11,	6,	12,	2008,	3.55,	2.31,	373,	860
1,	3,	5,	14,	10,	2001,	3.05,	2.34,	364,	440
1,	2,	8,	7,	3,	2019,	2.84,	1.58,	255,	747
2,	2,	10,	20,	6,	2000,	3.21,	3.36,	107,	0
1,	4,	7,	9,	8,	2014,	1.98,	2.57,	128,	0
2,	4,	13,	16,	7,	2020,	2.89,	5.77,	60,	0
2,	5,	6,	5,	10,	2004,	3.26,	2.18,	306,	463
2,	1,	12,	14,	11,	2021,	3.33,	2.13,	393,	657
2,	2,	6,	9,	3,	2008,	2.57,	2.07,	275,	793
2,	5,	4,	1,	3,	2010,	3.48,	2.08,	258,	787
2,	1,	2,	2,	8,	2019,	1.51,	2.57,	134,	0
2,	1,	15,	15,	6,	2010,	3.08,	3.19,	111,	0
3,	5,	10,	18,	4,	2013,	2.79,	1.67,	224,	0
1,	4,	8,	10,	9,	2014,	2.67,	3.9,	1089,	0
1,	4,	14,	14,	9,	2003,	2.44,	3.68,	259,	0
2,	4,	10,	1,	9,	2006,	2.64,	3.68,	261,	0
2,	2,	8,	18,	9,	2012,	1.88,	3.73,	284,	0
3,	3,	1,	18,	10,	2004,	2.65,	1.8,	331,	442
3,	3,	4,	7,	10,	2007,	3.35,	1.97,	337,	451
1,	2,	4,	6,	11,	2003,	2.82,	1.68,	345,	551
1,	5,	13,	9,	11,	2011,	3.77,	1.45,	337,	574
1,	3,	11,	15,	12,	2001,	3.62,	2.3,	434,	940
3,	5,	3,	2,	7,	2010,	2.83,	5.75,	60,	0
3,	2,	3,	14,	10,	2004,	2.77,	1.55,	314,	447
2,	2,	7,	19,	12,	2009,	3.11,	2.48,	377,	930
2,	5,	14,	8,	2,	2019,	2.74,	1.89,	479,	874
1,	5,	11,	20,	2,	2005,	2.83,	2.27,	430,	868
1,	4,	5,	4,	12,	2001,	3.69,	2.22,	404,	933
1,	1,	2,	3,	10,	2019,	3.01,	1.97,	339,	513
1,	5,	2,	1,	11,	2013,	3.46,	1.41,	379,	611
3,	5,	1,	4,	10,	2003,	2.82,	2.26,	357,	454
2,	1,	7,	1,	8,	2020,	1.78,	3.48,	111,	0
2,	4,	6,	6,	12,	2012,	3.75,	2.17,	369,	893
2,	5,	9,	14,	1,	2012,	3.69,	1.12,	441,	893
3,	5,	12,	16,	7,	2021,	2.83,	5.57,	58,	0
1,	5,	10,	6,	9,	2005,	2.55,	4.09,	289,	0
1,	3,	6,	6,	8,	2018,	1.93,	2.77,	100,	0
2,	2,	12,	11,	10,	2007,	3.01,	2.28,	331,	454
3,	5,	5,	9,	6,	2014,	3.11,	3.13,	89,	0
2,	3,	8,	2,	10,	2021,	3.21,	2.22,	316,	463
3,	5,	4,	20,	7,	2010,	2.86,	5.56,	54,	0
3,	3,	2,	20,	8,	2004,	1.53,	2.83,	103,	0
2,	5,	12,	1,	10,	2018,	2.57,	2.05,	306,	477
2,	5,	7,	6,	1,	2016,	3.66,	1.45,	442,	901
1,	2,	13,	19,	7,	2009,	2.33,	4.94,	75,	0
2,	2,	11,	2,	11,	2019,	3.66,	1.24,	391,	650
3,	4,	11,	10,	7,	2000,	2.9,	5.73,	64,	0
2,	2,	11,	18,	5,	2005,	2.01,	2.56,	208,	0
3,	2,	12,	4,	6,	2018,	2.81,	3.12,	117,	0
2,	5,	13,	4,	7,	2006,	2.53,	5.82,	88,	0
1,	3,	2,	4,	5,	2006,	2.74,	2.42,	230,	0
2,	3,	11,	16,	12,	2017,	2.95,	2.63,	395,	958
2,	5,	6,	13,	12,	2014,	3.15,	2.97,	432,	1001
1,	5,	14,	15,	7,	2000,	2.92,	5.71,	80,	0
1,	2,	1,	6,	5,	2007,	2.88,	2.59,	215,	0
3,	2,	12,	16,	11,	2000,	3.25,	1.56,	342,	633
3,	1,	5,	17,	4,	2011,	2.71,	2.12,	226,	0
1,	5,	10,	11,	1,	2015,	3.25,	1.09,	436,	825
1,	1,	6,	5,	1,	2011,	3.28,	1.06,	419,	939
3,	2,	4,	3,	1,	2017,	3.3,	1.76,	423,	958
2,	1,	13,	19,	4,	2008,	2.78,	1.5,	243,	0
3,	3,	2,	12,	6,	2006,	3.36,	2.66,	110,	0
1,	3,	9,	6,	1,	2021,	3.61,	1.79,	440,	814
2,	5,	5,	4,	10,	2003,	3.23,	2.04,	319,	482
3,	1,	8,	12,	12,	2003,	3.23,	2.45,	420,	1035
3,	2,	9,	10,	2,	2010,	2.86,	1.61,	432,	834
1,	4,	3,	18,	12,	2007,	3.6,	2.4,	385,	865
3,	4,	8,	2,	12,	2010,	3.46,	2.3,	423,	880
1,	5,	10,	13,	4,	2016,	3.33,	1.73,	231,	0
3,	4,	15,	4,	5,	2004,	2.06,	2.3,	215,	0
2,	1,	5,	17,	5,	2008,	2.91,	2.08,	241,	0
2,	5,	12,	15,	11,	2019,	2.94,	1.54,	396,	623
2,	3,	7,	7,	1,	2009,	3.99,	1.37,	438,	817
2,	4,	2,	4,	4,	2019,	2.55,	2.1,	216,	0
1,	2,	13,	15,	6,	2012,	3.24,	3.11,	100,	0
1,	4,	15,	9,	10,	2015,	2.77,	2.04,	354,	473
1,	4,	8,	10,	5,	2014,	2.91,	2.37,	219,	0
2,	2,	8,	15,	11,	2013,	3.43,	1.29,	369,	576
1,	1,	2,	7,	6,	2016,	3.38,	3.2,	72,	0
3,	5,	4,	14,	7,	2006,	2.81,	5.17,	80,	0
3,	2,	11,	17,	7,	2015,	2.87,	5.46,	74,	0
3,	5,	11,	12,	1,	2021,	3.79,	1.96,	390,	825
3,	2,	14,	6,	5,	2005,	2.27,	2.27,	249,	0
2,	4,	3,	18,	7,	2004,	2.79,	5.12,	2,	0
2,	1,	12,	13,	7,	2012,	2.6,	5.66,	63,	0
3,	3,	2,	2,	10,	2007,	2.54,	2.02,	368,	494
3,	3,	8,	20,	10,	2016,	2.89,	2.37,	325,	468
3,	4,	15,	4,	1,	2000,	4.69,	1.14,	438,	939
2,	5,	8,	13,	10,	2005,	2.92,	2.16,	328,	453
3,	5,	3,	9,	12,	2008,	3.22,	2.29,	411,	1011
3,	1,	2,	4,	2,	2018,	2.71,	1.54,	411,	839
3,	5,	13,	12,	9,	2001,	1.99,	3.43,	290,	0
3,	5,	4,	1,	11,	2012,	2.86,	1.62,	342,	640
1,	5,	1,	14,	3,	2014,	3.37,	2.05,	275,	772
1,	4,	3,	13,	12,	2010,	3.03,	2.37,	368,	943
2,	1,	3,	14,	4,	2008,	3.44,	1.68,	218,	0
1,	3,	14,	2,	10,	2003,	2.87,	2.31,	305,	468
1,	5,	1,	12,	1,	2011,	3.75,	1.53,	423,	895
1,	2,	7,	15,	8,	2017,	2.02,	3.05,	106,	0
3,	4,	14,	20,	8,	2009,	2.33,	2.72,	127,	0
1,	3,	11,	7,	9,	2000,	2.23,	3.3,	288,	0
2,	5,	6,	3,	3,	2000,	2.54,	2.01,	242,	738
3,	4,	7,	20,	11,	2004,	2.88,	1.51,	338,	622
1,	2,	3,	4,	8,	2016,	1.67,	3.06,	111,	0
1,	1,	1,	11,	8,	2021,	1.97,	3.31,	124,	0
1,	3,	5,	13,	2,	2007,	3.11,	1.83,	492,	911
1,	4,	4,	20,	8,	2003,	2.0,	2.57,	99,	0
3,	1,	4,	2,	4,	2012,	3.16,	1.74,	215,	0
3,	1,	15,	2,	11,	2015,	2.95,	1.31,	404,	634
3,	5,	7,	17,	5,	2005,	2.62,	2.43,	224,	0
3,	5,	9,	11,	11,	2017,	3.32,	1.33,	398,	567
1,	1,	7,	11,	11,	2016,	3.73,	1.77,	338,	575
1,	4,	9,	12,	10,	2006,	2.78,	1.93,	331,	518
3,	3,	12,	13,	12,	2020,	3.18,	2.67,	431,	944
1,	1,	10,	16,	12,	2005,	3.33,	2.62,	369,	1006
1,	3,	13,	18,	3,	2000,	2.66,	1.6,	260,	816
3,	1,	9,	9,	12,	2016,	3.75,	3.04,	440,	933
1,	4,	11,	16,	8,	2009,	2.39,	3.38,	72,	0
2,	2,	5,	4,	8,	2016,	1.86,	3.0,	117,	0
3,	4,	12,	4,	5,	2013,	2.44,	2.62,	247,	0
3,	4,	3,	10,	5,	2002,	2.3,	2.83,	211,	0
1,	2,	12,	7,	7,	2015,	2.8,	5.45,	60,	0
2,	1,	5,	1,	3,	2006,	3.39,	1.78,	269,	697
1,	3,	14,	20,	9,	2002,	1.85,	4.08,	284,	0
2,	5,	15,	13,	4,	2005,	3.08,	1.93,	215,	0
2,	2,	10,	10,	11,	2007,	3.24,	1.93,	343,	652
2,	5,	14,	18,	1,	2016,	3.24,	1.17,	388,	867
3,	3,	5,	9,	2,	2010,	3.33,	1.55,	482,	850
3,	1,	7,	15,	3,	2007,	3.46,	2.05,	255,	717
1,	1,	6,	3,	11,	2000,	3.24,	2.05,	401,	616
1,	5,	8,	12,	1,	2006,	3.42,	1.07,	413,	917
3,	5,	2,	8,	2,	2001,	2.7,	1.77,	427,	881
2,	2,	13,	14,	8,	2016,	0.74,	2.84,	139,	0
1,	1,	8,	2,	1,	2005,	3.95,	1.71,	443,	849
2,	5,	14,	18,	6,	2021,	3.01,	2.78,	89,	0
2,	4,	1,	12,	7,	2000,	2.16,	4.92,	71,	0
3,	3,	11,	12,	11,	2013,	3.53,	1.36,	366,	644
2,	3,	11,	11,	1,	2010,	3.05,	1.81,	432,	834
1,	2,	11,	18,	6,	2004,	3.14,	2.74,	115,	0
2,	5,	7,	15,	4,	2014,	3.02,	2.16,	242,	0
1,	1,	6,	11,	8,	2016,	2.4,	3.03,	120,	0
1,	1,	7,	15,	9,	2012,	2.16,	3.59,	280,	0
2,	4,	2,	12,	12,	2010,	3.02,	10.0,	385,	858
2,	2,	5,	14,	9,	2004,	1.98,	3.69,	294,	0
3,	1,	9,	11,	3,	2021,	3.15,	1.6,	239,	737
3,	3,	1,	5,	6,	2000,	3.02,	3.07,	117,	0
3,	4,	13,	10,	5,	2017,	2.44,	2.75,	235,	0
3,	1,	7,	19,	4,	2004,	3.19,	1.58,	230,	0
1,	2,	11,	8,	10,	2009,	2.68,	2.14,	357,	497
2,	1,	14,	2,	4,	2000,	3.15,	2.16,	223,	0
1,	5,	7,	6,	5,	2005,	2.55,	2.95,	239,	0
3,	4,	11,	11,	2,	2018,	3.17,	1.76,	496,	929
3,	1,	2,	14,	10,	2021,	2.87,	2.1,	360,	497
2,	5,	13,	15,	3,	2013,	2.73,	2.09,	258,	719
1,	3,	8,	8,	6,	2016,	3.33,	2.78,	112,	0
1,	2,	9,	15,	6,	2000,	2.57,	3.36,	82,	0
1,	4,	12,	3,	3,	2008,	2.66,	2.09,	269,	701
2,	1,	9,	15,	11,	2002,	3.23,	1.23,	349,	566
2,	3,	6,	20,	1,	2010,	3.85,	1.8,	415,	936
2,	2,	4,	13,	8,	2010,	2.39,	2.92,	112,	0
3,	4,	1,	10,	7,	2005,	3.08,	5.65,	67,	0
2,	3,	2,	10,	9,	2010,	2.51,	3.35,	286,	0
3,	3,	8,	2,	3,	2002,	2.66,	1.83,	274,	714
2,	1,	3,	5,	5,	2019,	2.82,	2.58,	209,	0
3,	3,	10,	13,	2,	2001,	3.7,	1.68,	500,	813
1,	2,	2,	3,	10,	2001,	2.57,	2.42,	367,	469
2,	4,	3,	12,	9,	2014,	2.36,	3.61,	280,	0
3,	3,	4,	12,	2,	2010,	3.62,	2.2,	468,	935
3,	2,	10,	13,	10,	2014,	2.97,	2.02,	309,	480
3,	5,	7,	17,	9,	2000,	2.61,	3.66,	296,	0
1,	2,	6,	3,	5,	2017,	2.67,	2.7,	215,	1450
1,	1,	4,	19,	1,	2017,	3.75,	1.27,	378,	909
2,	4,	7,	2,	2,	2003,	2.81,	2.02,	485,	823
2,	1,	14,	18,	11,	2005,	2.92,	1.24,	374,	552
3,	2,	15,	11,	6,	2018,	3.06,	2.94,	75,	0
1,	1,	2,	8,	9,	2004,	2.04,	3.81,	293,	0
3,	2,	15,	9,	10,	2003,	2.84,	1.64,	316,	451
2,	2,	4,	19,	5,	2000,	0.41,	2.31,	204,	0
